id,purch_date,customer_num,product_num,amount,paid
3066,2019-03-26,10,5,18,1431.36
3067,2019-03-26,642,16,6,332.7
3068,2019-03-26,643,43,1,32.55
3069,2019-03-26,723,52,12,1184.88
3070,2019-03-26,345,24,11,343.86
3071,2019-03-26,342,9,5,138.05
3072,2019-03-26,150,32,5,461.65
3073,2019-03-26,512,49,15,873.3
3074,2019-03-26,149,53,17,1259.02
3075,2019-03-26,518,40,8,634.48
3076,2019-03-26,337,28,9,254.16
3077,2019-03-26,814,7,18,248.94
3078,2019-03-26,451,3,4,261.6
3079,2019-03-26,306,5,8,699.12
3080,2019-03-26,418,55,3,24.36
3081,2019-03-26,306,43,6,244.14
3082,2019-03-26,985,19,2,45.66
3083,2019-03-26,988,39,2,74.9
3084,2019-03-26,907,5,20,1747.8
3085,2019-03-26,911,18,10,563.3
3086,2019-03-26,767,43,5,203.45
3087,2019-03-26,938,48,3,110.01
3088,2019-03-26,628,58,3,186.27
3089,2019-03-26,85,31,13,725.01
3090,2019-03-26,885,47,13,628.16
3091,2019-03-26,218,5,16,1398.24
3092,2019-03-26,955,8,13,548.47
3093,2019-03-26,715,38,20,439.6
3094,2019-03-26,283,37,6,371.94
3095,2019-03-26,335,15,8,113.04
3096,2019-03-26,242,40,13,1031.03
3097,2019-03-26,204,9,15,450.15
3098,2019-03-26,168,9,14,420.14
3099,2019-03-26,358,18,16,739.04
3100,2019-03-26,546,12,16,347.36
3101,2019-03-26,752,3,1,65.4
3102,2019-03-26,953,54,13,348.79
3103,2019-03-26,538,34,4,286.68
3104,2019-03-26,916,59,16,1188.48
3105,2019-03-26,199,52,19,1876.06
3106,2019-03-26,465,13,11,218.9
3107,2019-03-26,797,41,4,261.4
3108,2019-03-26,362,3,3,196.2
3109,2019-03-26,620,16,20,1109.0
3110,2019-03-26,45,7,13,179.79
3111,2019-03-26,496,39,12,449.4
3112,2019-03-26,56,27,19,900.79
3113,2019-03-26,29,16,20,1109.0
3114,2019-03-26,519,11,5,84.8
3115,2019-03-26,357,16,7,388.15
3116,2019-03-26,392,46,8,490.72
3117,2019-03-26,527,42,14,1225.14
3118,2019-03-26,820,3,11,719.4
3119,2019-03-26,216,34,2,199.08
3120,2019-03-26,178,39,15,561.75
3121,2019-03-26,824,20,2,174.1
3122,2019-03-26,102,46,7,429.38
3123,2019-03-26,886,47,12,579.84
3124,2019-03-26,650,57,18,1235.34
3125,2019-03-26,492,58,12,876.6
3126,2019-03-26,450,23,4,65.08
3127,2019-03-26,233,5,20,1747.8
3128,2019-03-26,322,58,14,1022.7
3129,2019-03-26,676,41,4,261.4
3130,2019-03-26,951,30,20,339.8
3131,2019-03-26,157,59,3,222.84
3132,2019-03-26,650,52,12,1184.88
3133,2019-03-26,463,36,10,138.3
3134,2019-03-26,608,41,19,1241.65
3135,2019-03-26,30,6,18,1785.96
3136,2019-03-26,888,43,10,406.9
3137,2019-03-26,641,41,12,713.64
3138,2019-03-26,245,19,1,22.83
3139,2019-03-26,114,42,8,700.08
3140,2019-03-26,586,33,13,1068.86
3141,2019-03-26,956,45,10,457.7
3142,2019-03-26,543,29,9,533.07
3143,2019-03-26,623,34,18,1791.72
3144,2019-03-27,736,17,11,371.58
3145,2019-03-27,915,8,14,590.66
3146,2019-03-27,336,20,13,1131.65
3147,2019-03-27,240,40,10,666.2
3148,2019-03-27,802,51,17,1280.44
3149,2019-03-27,349,48,19,696.73
3150,2019-03-27,618,36,18,248.94
3151,2019-03-27,622,51,19,1431.08
3152,2019-03-27,467,51,11,828.52
3153,2019-03-27,562,6,8,420.72
3154,2019-03-27,314,2,14,1200.36
3155,2019-03-27,16,49,10,626.0
3156,2019-03-27,404,38,4,87.92
3157,2019-03-27,26,4,10,681.6
3158,2019-03-27,286,26,10,842.0
3159,2019-03-27,771,2,6,514.44
3160,2019-03-27,651,48,5,183.35
3161,2019-03-27,883,50,4,148.44
3162,2019-03-27,879,53,20,1466.4
3163,2019-03-27,834,44,16,490.72
3164,2019-03-27,954,9,4,120.04
3165,2019-03-27,578,52,4,394.96
3166,2019-03-27,845,35,8,765.44
3167,2019-03-27,539,58,11,803.55
3168,2019-03-27,806,41,5,326.75
3169,2019-03-27,940,37,12,699.24
3170,2019-03-27,269,52,15,1481.1
3171,2019-03-27,892,28,6,169.44
3172,2019-03-27,544,32,19,1754.27
3173,2019-03-27,260,60,9,370.98
3174,2019-03-27,594,1,14,89.04
3175,2019-03-27,404,37,6,290.1
3176,2019-03-27,276,4,20,1363.2
3177,2019-03-27,434,58,17,1241.85
3178,2019-03-27,446,49,19,1189.4
3179,2019-03-27,704,13,13,258.7
3180,2019-03-27,46,45,12,549.24
3181,2019-03-27,199,11,17,364.99
3182,2019-03-27,185,51,7,516.67
3183,2019-03-27,171,58,5,365.25
3184,2019-03-27,60,24,11,343.86
3185,2019-03-27,276,28,10,282.4
3186,2019-03-27,396,8,5,210.95
3187,2019-03-27,928,14,12,1192.8
3188,2019-03-27,193,6,8,793.76
3189,2019-03-27,516,14,16,1590.4
3190,2019-03-27,947,5,13,1136.07
3191,2019-03-27,784,1,1,3.63
3192,2019-03-27,426,14,9,894.6
3193,2019-03-27,505,30,16,191.04
3194,2019-03-27,794,35,20,1913.6
3195,2019-03-27,675,47,8,386.56
3196,2019-03-27,473,50,8,511.84
3197,2019-03-27,955,19,1,22.83
3198,2019-03-27,607,11,1,16.1
3199,2019-03-27,14,58,5,365.25
3200,2019-03-27,51,14,11,1093.4
3201,2019-03-27,610,22,4,241.04
3202,2019-03-27,959,4,12,474.36
3203,2019-03-27,52,13,9,179.1
3204,2019-03-27,140,54,8,302.32
3205,2019-03-27,993,40,20,1586.2
3206,2019-03-27,992,7,7,96.81
3207,2019-03-27,924,51,3,225.96
3208,2019-03-27,324,14,14,1391.6
3209,2019-03-27,847,55,3,25.65
3210,2019-03-27,993,23,16,260.32
3211,2019-03-27,345,40,2,133.24
3212,2019-03-27,593,59,3,173.82
3213,2019-03-27,857,4,10,681.6
3214,2019-03-27,954,58,6,438.3
3215,2019-03-27,702,27,10,474.1
3216,2019-03-27,959,24,11,343.86
3217,2019-03-27,203,3,16,1046.4
3218,2019-03-27,336,51,17,1280.44
3219,2019-03-27,618,8,17,545.02
3220,2019-03-27,479,17,17,574.26
3221,2019-03-27,512,23,15,207.45
3222,2019-03-27,797,44,13,398.71
3223,2019-03-27,747,14,20,1988.0
3224,2019-03-27,687,20,18,1566.9
3225,2019-03-27,378,11,14,300.58
3226,2019-03-27,397,27,4,189.64
3227,2019-03-27,74,39,10,374.5
3228,2019-03-27,786,42,10,875.1
3229,2019-03-27,696,43,13,528.97
3230,2019-03-27,221,59,13,965.64
3231,2019-03-27,99,31,6,334.62
3232,2019-03-27,366,41,8,522.8
3233,2019-03-27,710,32,1,92.33
3234,2019-03-27,628,30,12,234.24
3235,2019-03-27,963,49,13,813.8
3236,2019-03-27,309,27,17,805.97
3237,2019-03-27,354,16,12,665.4
3238,2019-03-27,952,3,16,1046.4
3239,2019-03-27,522,48,18,660.06
3240,2019-03-27,304,5,12,597.72
3241,2019-03-27,781,4,7,477.12
3242,2019-03-27,142,10,2,177.98
3243,2019-03-27,438,36,18,126.9
3244,2019-03-27,326,17,17,574.26
3245,2019-03-27,897,16,3,166.35
3246,2019-03-27,135,12,1,42.56
3247,2019-03-27,268,45,19,869.63
3248,2019-03-27,406,50,19,1215.62
3249,2019-03-27,387,54,3,113.37
3250,2019-03-28,987,58,5,284.9
3251,2019-03-28,748,21,14,1051.4
3252,2019-03-28,300,43,9,366.21
3253,2019-03-28,418,25,12,884.4
3254,2019-03-28,910,59,2,135.18
3255,2019-03-28,521,26,2,168.4
3256,2019-03-28,355,22,9,542.34
3257,2019-03-28,619,19,13,296.79
3258,2019-03-28,642,25,5,368.5
3259,2019-03-28,718,49,3,187.8
3260,2019-03-28,582,14,16,1590.4
3261,2019-03-28,546,38,5,109.9
3262,2019-03-28,178,21,8,680.4
3263,2019-03-28,233,60,9,370.98
3264,2019-03-28,897,33,12,986.64
3265,2019-03-28,418,57,7,480.41
3266,2019-03-28,585,1,4,25.44
3267,2019-03-28,320,25,8,418.64
3268,2019-03-28,713,37,13,805.87
3269,2019-03-28,637,48,9,330.03
3270,2019-03-28,715,7,2,27.66
3271,2019-03-28,268,38,20,439.6
3272,2019-03-28,846,5,5,436.95
3273,2019-03-28,342,15,12,169.56
3274,2019-03-28,582,19,15,291.15
3275,2019-03-28,256,57,19,1121.38
3276,2019-03-28,540,5,8,699.12
3277,2019-03-28,559,10,11,978.89
3278,2019-03-28,73,6,19,1885.18
3279,2019-03-28,929,36,16,221.28
3280,2019-03-28,449,49,2,125.2
3281,2019-03-28,71,48,18,580.86
3282,2019-03-28,95,45,8,366.16
3283,2019-03-28,498,51,5,376.6
3284,2019-03-28,268,9,12,360.12
3285,2019-03-28,415,17,12,405.36
3286,2019-03-28,823,8,12,506.28
3287,2019-03-28,487,41,14,914.9
3288,2019-03-28,352,41,3,178.41
3289,2019-03-28,572,45,5,155.6
3290,2019-03-28,863,20,18,1566.9
3291,2019-03-28,743,44,20,423.2
3292,2019-03-28,468,40,2,109.44
3293,2019-03-28,279,46,2,122.68
3294,2019-03-28,584,16,17,942.65
3295,2019-03-28,644,6,2,198.44
3296,2019-03-28,314,28,14,395.36
3297,2019-03-28,48,27,17,805.97
3298,2019-03-28,421,54,6,226.74
3299,2019-03-28,147,5,8,699.12
3300,2019-03-28,925,37,18,1115.82
3301,2019-03-28,211,19,16,288.64
3302,2019-03-28,231,16,12,392.64
3303,2019-03-28,713,9,20,600.2
3304,2019-03-28,684,29,11,651.53
3305,2019-03-28,984,55,20,171.0
3306,2019-03-28,45,58,15,876.6
3307,2019-03-28,775,4,15,1022.4
3308,2019-03-28,563,29,16,947.68
3309,2019-03-28,477,15,3,30.93
3310,2019-03-28,74,6,13,1018.94
3311,2019-03-28,330,19,16,277.6
3312,2019-03-28,527,43,3,122.07
3313,2019-03-28,631,56,6,123.18
3314,2019-03-28,97,52,1,98.74
3315,2019-03-28,48,16,14,776.3
3316,2019-03-28,321,7,1,13.83
3317,2019-03-28,701,8,4,168.76
3318,2019-03-28,143,7,9,124.47
3319,2019-03-28,805,43,16,651.04
3320,2019-03-28,651,5,11,961.29
3321,2019-03-28,707,57,13,892.19
3322,2019-03-28,156,41,14,914.9
3323,2019-03-28,511,45,18,823.86
3324,2019-03-28,44,12,11,360.47
3325,2019-03-28,156,7,5,69.15
3326,2019-03-28,161,58,12,876.6
3327,2019-03-28,382,21,11,995.28
3328,2019-03-28,309,46,17,802.91
3329,2019-03-28,558,30,20,459.2
3330,2019-03-28,503,23,20,325.4
3331,2019-03-28,727,19,5,114.15
3332,2019-03-29,954,48,15,550.05
3333,2019-03-29,278,26,7,589.4
3334,2019-03-29,602,39,17,636.65
3335,2019-03-29,870,2,19,1629.06
3336,2019-03-29,475,35,11,1052.48
3337,2019-03-29,979,56,11,225.83
3338,2019-03-29,618,44,13,358.8
3339,2019-03-29,515,26,7,589.4
3340,2019-03-29,737,45,11,417.89
3341,2019-03-29,485,17,12,405.36
3342,2019-03-29,167,3,8,434.24
3343,2019-03-29,771,3,4,245.92
3344,2019-03-29,32,27,5,237.05
3345,2019-03-29,60,3,8,523.2
3346,2019-03-29,827,43,15,610.35
3347,2019-03-29,773,32,14,1292.62
3348,2019-03-29,650,6,10,992.2
3349,2019-03-29,639,37,18,1115.82
3350,2019-03-29,282,26,3,252.6
3351,2019-03-29,13,4,2,136.32
3352,2019-03-29,809,23,20,325.4
3353,2019-03-29,46,44,3,92.01
3354,2019-03-29,234,51,15,1129.8
3355,2019-03-29,226,34,16,1592.64
3356,2019-03-29,954,15,13,183.69
3357,2019-03-29,409,18,16,901.28
3358,2019-03-29,651,8,16,675.04
3359,2019-03-29,563,58,8,496.72
3360,2019-03-29,685,40,11,514.69
3361,2019-03-29,574,37,15,929.85
3362,2019-03-29,394,2,8,562.48
3363,2019-03-29,794,15,19,268.47
3364,2019-03-29,457,10,1,88.99
3365,2019-03-29,992,43,2,81.38
3366,2019-03-29,792,60,6,192.9
3367,2019-03-29,930,15,20,282.6
3368,2019-03-29,717,51,10,753.2
3369,2019-03-29,376,9,5,150.05
3370,2019-03-29,473,49,16,1001.6
3371,2019-03-29,93,26,8,673.6
3372,2019-03-29,838,43,12,488.28
3373,2019-03-29,296,57,18,1235.34
3374,2019-03-29,69,24,15,468.9
3375,2019-03-29,886,23,9,146.43
3376,2019-03-29,684,44,15,414.0
3377,2019-03-29,158,59,12,891.36
3378,2019-03-29,419,53,7,518.42
3379,2019-03-29,850,30,20,459.2
3380,2019-03-29,30,28,15,423.6
3381,2019-03-29,115,41,8,444.4
3382,2019-03-29,718,14,13,1292.2
3383,2019-03-29,169,24,2,62.52
3384,2019-03-29,15,45,4,183.08
3385,2019-03-29,361,17,1,25.0
3386,2019-03-29,1,54,1,22.67
3387,2019-03-29,22,5,4,349.56
3388,2019-03-29,518,16,18,598.86
3389,2019-03-29,155,1,20,127.2
3390,2019-03-29,421,51,6,451.92
3391,2019-03-29,603,57,3,205.89
3392,2019-03-29,117,26,1,84.2
3393,2019-03-29,647,45,6,192.24
3394,2019-03-29,350,27,19,900.79
3395,2019-03-29,966,50,4,255.92
3396,2019-03-29,186,46,13,797.42
3397,2019-03-29,881,9,12,360.12
3398,2019-03-29,577,53,17,1259.02
3399,2019-03-29,587,17,19,641.82
3400,2019-03-29,400,40,11,785.18
3401,2019-03-29,40,23,3,48.81
3402,2019-03-29,607,50,7,447.86
3403,2019-03-29,827,38,13,285.74
3404,2019-03-29,803,2,16,919.2
3405,2019-03-29,491,10,12,790.2
3406,2019-03-29,428,48,13,476.71
3407,2019-03-29,103,56,8,164.24
3408,2019-03-29,790,32,8,738.64
3409,2019-03-29,215,43,6,244.14
3410,2019-03-29,522,5,1,87.39
3411,2019-03-29,336,26,20,1684.0
3412,2019-03-29,899,25,9,663.3
3413,2019-03-29,599,13,9,161.19
3414,2019-03-29,913,12,9,298.8
3415,2019-03-29,94,22,19,1144.94
3416,2019-03-29,781,18,14,583.52
3417,2019-03-29,623,46,13,797.42
3418,2019-03-29,170,15,7,98.91
3419,2019-03-29,782,30,4,91.84
3420,2019-03-29,924,1,16,101.76
3421,2019-03-29,642,56,1,20.53
3422,2019-03-29,262,36,15,132.75
3423,2019-03-29,6,44,12,368.04
3424,2019-03-29,209,51,3,225.96
3425,2019-03-29,596,54,10,377.9
3426,2019-03-29,208,58,12,876.6
3427,2019-03-29,503,49,10,388.1
3428,2019-03-29,762,11,11,236.17
3429,2019-03-29,428,28,17,480.08
3430,2019-03-29,346,26,11,926.2
3431,2019-03-29,405,54,2,75.58
3432,2019-03-29,993,3,6,392.4
3433,2019-03-29,684,58,9,512.82
3434,2019-03-29,274,31,13,725.01
3435,2019-03-29,433,6,10,992.2
3436,2019-03-29,657,31,4,140.56
3437,2019-03-29,751,12,16,667.36
3438,2019-03-29,63,33,13,641.29
3439,2019-03-29,17,6,10,992.2
3440,2019-03-29,229,27,16,758.56
3441,2019-03-30,224,42,1,87.51
3442,2019-03-30,669,59,16,1188.48
3443,2019-03-30,275,6,15,1488.3
3444,2019-03-30,203,31,10,518.7
3445,2019-03-30,342,31,10,557.7
3446,2019-03-30,664,7,5,69.15
3447,2019-03-30,845,29,20,746.2
3448,2019-03-30,199,56,8,164.24
3449,2019-03-30,135,50,1,63.98
3450,2019-03-30,151,28,7,197.68
3451,2019-03-30,913,42,12,1050.12
3452,2019-03-30,550,26,14,1178.8
3453,2019-03-30,918,55,17,145.35
3454,2019-03-30,190,48,14,513.38
3455,2019-03-30,874,8,17,702.95
3456,2019-03-30,385,49,18,743.76
3457,2019-03-30,938,60,13,535.86
3458,2019-03-30,636,35,1,95.68
3459,2019-03-30,526,45,1,45.77
3460,2019-03-30,221,28,1,28.24
3461,2019-03-30,574,22,18,1084.68
3462,2019-03-30,318,15,17,136.85
3463,2019-03-30,620,29,6,355.38
3464,2019-03-30,261,13,1,19.9
3465,2019-03-30,12,28,20,564.8
3466,2019-03-30,717,31,19,657.02
3467,2019-03-30,734,38,6,131.88
3468,2019-03-30,611,41,18,1176.3
3469,2019-03-30,788,50,8,511.84
3470,2019-03-30,598,47,5,159.45
3471,2019-03-30,286,50,16,624.48
3472,2019-03-30,541,12,5,212.8
3473,2019-03-30,737,19,15,342.45
3474,2019-03-30,148,7,20,276.6
3475,2019-03-30,202,52,5,493.7
3476,2019-03-30,93,40,5,396.55
3477,2019-03-30,636,42,20,1750.2
3478,2019-03-30,988,1,11,69.96
3479,2019-03-30,730,12,12,260.52
3480,2019-03-30,307,54,8,302.32
3481,2019-03-30,217,60,17,700.74
3482,2019-03-30,861,34,2,199.08
3483,2019-03-30,733,37,10,619.9
3484,2019-03-30,468,51,11,828.52
3485,2019-03-30,728,15,3,42.39
3486,2019-03-30,734,22,6,188.04
3487,2019-03-30,597,51,5,376.6
3488,2019-03-30,170,18,14,788.62
3489,2019-03-30,975,57,1,37.06
3490,2019-03-30,44,49,16,1001.6
3491,2019-03-30,25,60,17,665.72
3492,2019-03-30,687,19,13,296.79
3493,2019-03-30,152,57,15,545.55
3494,2019-03-30,223,18,2,112.66
3495,2019-03-30,342,1,6,38.16
3496,2019-03-30,560,22,2,120.52
3497,2019-03-30,963,44,10,306.7
3498,2019-03-30,258,21,7,633.36
3499,2019-03-30,10,48,15,550.05
3500,2019-03-30,470,28,20,564.8
3501,2019-03-30,143,53,2,148.12
3502,2019-03-30,44,18,1,56.33
3503,2019-03-30,887,25,18,1326.6
3504,2019-03-30,407,29,12,710.76
3505,2019-03-30,700,34,17,1692.18
3506,2019-03-30,214,26,19,1231.77
3507,2019-03-30,340,3,1,51.67
3508,2019-03-30,151,43,4,162.76
3509,2019-03-30,915,9,13,390.13
3510,2019-03-30,716,32,4,217.88
3511,2019-03-30,549,6,18,1785.96
3512,2019-03-30,86,6,18,1785.96
3513,2019-03-30,486,50,10,639.8
3514,2019-03-30,925,40,11,872.41
3515,2019-03-30,947,18,8,419.12
3516,2019-03-30,603,6,6,595.32
3517,2019-03-30,396,46,10,355.8
3518,2019-03-30,314,59,1,74.28
3519,2019-03-30,724,50,12,767.76
3520,2019-03-30,849,24,4,125.04
3521,2019-03-30,288,32,7,646.31
3522,2019-03-30,797,36,9,124.47
3523,2019-03-30,559,45,5,185.35
3524,2019-03-30,521,28,12,338.88
3525,2019-03-30,475,54,16,604.64
3526,2019-03-30,608,40,17,997.73
3527,2019-03-30,873,59,20,1485.6
3528,2019-03-30,63,28,14,395.36
3529,2019-03-30,980,18,10,563.3
3530,2019-03-30,449,30,11,161.59
3531,2019-03-30,826,47,1,48.32
3532,2019-03-30,749,55,16,136.8
3533,2019-03-30,27,48,18,660.06
3534,2019-03-30,347,19,15,342.45
3535,2019-03-31,591,54,20,755.8
3536,2019-03-31,529,43,2,81.38
3537,2019-03-31,235,50,1,51.82
3538,2019-03-31,408,13,9,179.1
3539,2019-03-31,858,30,4,91.84
3540,2019-03-31,211,3,1,65.4
3541,2019-03-31,370,28,4,112.96
3542,2019-03-31,735,34,8,796.32
3543,2019-03-31,801,34,18,1791.72
3544,2019-03-31,160,8,6,253.14
3545,2019-03-31,171,48,1,36.67
3546,2019-03-31,751,30,5,79.2
3547,2019-03-31,109,19,11,251.13
3548,2019-03-31,467,20,19,1653.95
3549,2019-03-31,876,14,3,298.2
3550,2019-03-31,390,52,1,98.74
3551,2019-03-31,256,50,20,1279.6
3552,2019-03-31,90,17,5,97.95
3553,2019-03-31,738,9,9,270.09
3554,2019-03-31,502,26,2,168.4
3555,2019-03-31,128,48,20,733.4
3556,2019-03-31,426,47,1,48.32
3557,2019-03-31,583,15,13,183.69
3558,2019-03-31,972,10,4,355.96
3559,2019-03-31,690,15,5,70.65
3560,2019-03-31,455,6,17,1686.74
3561,2019-03-31,999,31,10,557.7
3562,2019-03-31,732,6,8,793.76
3563,2019-03-31,908,10,2,177.98
3564,2019-03-31,672,42,14,1225.14
3565,2019-03-31,952,2,9,771.66
3566,2019-03-31,37,26,16,1347.2
3567,2019-03-31,70,58,18,1314.9
3568,2019-03-31,80,14,14,1349.88
3569,2019-03-31,715,58,14,1022.7
3570,2019-03-31,164,15,15,211.95
3571,2019-03-31,70,3,19,1242.6
3572,2019-03-31,897,40,16,1268.96
3573,2019-03-31,189,4,9,613.44
3574,2019-03-31,16,52,1,98.74
3575,2019-03-31,235,13,1,10.15
3576,2019-03-31,210,53,17,1259.02
3577,2019-03-31,592,49,2,125.2
3578,2019-03-31,944,58,8,485.04
3579,2019-03-31,505,14,18,1789.2
3580,2019-03-31,111,11,18,386.46
3581,2019-03-31,857,56,18,369.54
3582,2019-03-31,366,40,14,1110.34
3583,2019-03-31,13,4,7,477.12
3584,2019-03-31,932,55,18,153.9
3585,2019-03-31,306,33,13,1068.86
3586,2019-03-31,189,27,15,540.45
3587,2019-03-31,714,51,16,1205.12
3588,2019-03-31,530,2,8,685.92
3589,2019-03-31,70,49,16,1001.6
3590,2019-03-31,652,10,5,444.95
3591,2019-03-31,593,50,6,383.88
3592,2019-03-31,705,49,10,626.0
3593,2019-03-31,634,32,20,1828.2
3594,2019-03-31,642,36,20,276.6
3595,2019-03-31,107,52,14,1382.36
3596,2019-03-31,335,11,18,363.24
3597,2019-03-31,592,33,10,822.2
3598,2019-03-31,571,21,5,452.4
3599,2019-03-31,703,4,7,343.56
3600,2019-03-31,653,33,11,904.42
3601,2019-03-31,631,15,10,141.3
3602,2019-03-31,260,17,14,472.92
3603,2019-03-31,374,33,12,986.64
3604,2019-03-31,307,27,16,758.56
3605,2019-03-31,18,16,6,332.7
3606,2019-03-31,723,41,5,326.75
3607,2019-03-31,744,17,19,641.82
3608,2019-03-31,44,27,14,663.74
3609,2019-03-31,474,16,14,776.3
3610,2019-03-31,445,10,15,1268.1
3611,2019-03-31,144,20,12,1044.6
3612,2019-03-31,862,50,18,840.78
3613,2019-03-31,383,5,7,611.73
3614,2019-03-31,871,22,7,295.26
3615,2019-03-31,474,57,5,343.15
3616,2019-03-31,227,10,6,533.94
3617,2019-03-31,39,21,16,1447.68
3618,2019-03-31,307,56,9,101.61
3619,2019-03-31,17,23,10,162.7
3620,2019-03-31,237,18,16,621.92
3621,2019-03-31,54,23,6,97.62
3622,2019-03-31,815,8,11,464.09
3623,2019-03-31,13,31,13,601.77
3624,2019-03-31,421,35,13,1243.84
3625,2019-03-31,678,54,7,264.53
3626,2019-03-31,689,37,8,495.92
3627,2019-03-31,465,37,3,185.97
3628,2019-03-31,122,13,11,151.03
3629,2019-03-31,77,35,7,381.78
3630,2019-03-31,291,39,2,74.9
3631,2019-03-31,437,54,5,188.95
3632,2019-03-31,403,53,16,1184.96
3633,2019-03-31,39,18,16,540.8
3634,2019-03-31,128,56,17,279.14
3635,2019-03-31,145,3,6,392.4
3636,2019-03-31,224,25,8,589.6
3637,2019-03-31,260,28,4,108.44
3638,2019-03-31,846,42,16,1400.16
3639,2019-04-13,158,53,4,296.24
3640,2019-04-13,664,38,14,206.22
3641,2019-04-13,997,39,4,143.8
3642,2019-04-13,292,6,8,793.76
3643,2019-04-13,670,60,9,370.98
3644,2019-04-13,280,38,10,189.0
3645,2019-04-13,360,40,17,1348.27
3646,2019-04-13,395,28,15,423.6
3647,2019-04-13,585,29,15,550.8
3648,2019-04-13,910,54,16,604.64
3649,2019-04-13,103,37,5,309.95
3650,2019-04-13,765,23,17,276.59
3651,2019-04-13,597,49,20,763.8
3652,2019-04-13,713,18,13,732.29
3653,2019-04-13,134,31,7,206.92
3654,2019-04-13,286,46,5,306.7
3655,2019-04-13,29,19,4,91.32
3656,2019-04-13,696,38,14,307.72
3657,2019-04-13,273,6,2,198.44
3658,2019-04-13,147,58,13,816.66
3659,2019-04-13,365,56,18,369.54
3660,2019-04-13,693,48,12,330.0
3661,2019-04-13,71,43,19,773.11
3662,2019-04-13,133,33,13,1068.86
3663,2019-04-13,214,22,11,563.42
3664,2019-04-13,255,39,10,374.5
3665,2019-04-13,261,19,5,114.15
3666,2019-04-13,729,24,14,266.98
3667,2019-04-13,431,26,15,1263.0
3668,2019-04-13,59,48,18,660.06
3669,2019-04-13,805,43,9,366.21
3670,2019-04-13,418,48,5,183.35
3671,2019-04-13,186,60,10,412.2
3672,2019-04-13,360,30,20,459.2
3673,2019-04-13,638,20,10,870.5
3674,2019-04-13,636,45,11,503.47
3675,2019-04-13,787,40,16,1268.96
3676,2019-04-13,823,49,5,241.0
3677,2019-04-13,80,46,16,981.44
3678,2019-04-13,62,6,1,89.3
3679,2019-04-13,182,58,9,657.45
3680,2019-04-13,795,16,5,277.25
3681,2019-04-13,236,5,10,873.9
3682,2019-04-13,148,51,19,1059.06
3683,2019-04-13,319,29,7,414.61
3684,2019-04-13,565,46,10,453.9
3685,2019-04-13,982,45,20,915.4
3686,2019-04-13,281,27,2,94.82
3687,2019-04-13,813,24,18,393.84
3688,2019-04-13,824,47,12,579.84
3689,2019-04-13,200,3,10,654.0
3690,2019-04-13,719,23,16,260.32
3691,2019-04-13,345,21,10,642.4
3692,2019-04-13,18,47,11,531.52
3693,2019-04-13,183,10,8,711.92
3694,2019-04-13,473,23,11,121.66
3695,2019-04-14,231,27,5,237.05
3696,2019-04-14,854,33,7,489.23
3697,2019-04-14,594,44,15,460.05
3698,2019-04-14,216,34,12,1194.48
3699,2019-04-14,551,15,5,70.65
3700,2019-04-14,637,9,15,450.15
3701,2019-04-14,561,56,18,369.54
3702,2019-04-14,11,47,4,193.28
3703,2019-04-14,459,15,17,240.21
3704,2019-04-14,446,36,19,262.77
3705,2019-04-14,935,3,13,850.2
3706,2019-04-14,646,40,6,266.46
3707,2019-04-14,546,16,3,166.35
3708,2019-04-14,1,41,5,326.75
3709,2019-04-14,64,54,6,226.74
3710,2019-04-14,717,7,15,143.1
3711,2019-04-14,382,20,15,1305.75
3712,2019-04-14,769,2,12,1028.88
3713,2019-04-14,897,42,7,612.57
3714,2019-04-14,624,4,18,1226.88
3715,2019-04-14,943,2,3,257.22
3716,2019-04-14,611,48,7,256.69
3717,2019-04-14,49,60,1,41.22
3718,2019-04-14,609,42,18,1575.18
3719,2019-04-14,561,13,17,338.3
3720,2019-04-14,438,1,16,101.76
3721,2019-04-14,142,5,8,699.12
3722,2019-04-14,952,49,6,345.54
3723,2019-04-14,534,54,16,604.64
3724,2019-04-14,412,47,19,918.08
3725,2019-04-14,277,24,20,619.0
3726,2019-04-14,846,25,7,515.9
3727,2019-04-14,892,40,2,158.62
3728,2019-04-14,192,28,5,98.85
3729,2019-04-14,194,12,1,42.56
3730,2019-04-14,737,56,20,410.6
3731,2019-04-14,154,52,7,691.18
3732,2019-04-14,694,40,17,1348.27
3733,2019-04-14,770,21,7,633.36
3734,2019-04-14,622,40,3,237.93
3735,2019-04-14,422,46,9,496.89
3736,2019-04-14,252,14,3,298.2
3737,2019-04-14,751,60,17,700.74
3738,2019-04-14,982,24,6,187.56
3739,2019-04-14,895,3,3,196.2
3740,2019-04-14,534,39,16,599.2
3741,2019-04-14,934,57,1,68.63
3742,2019-04-14,121,45,16,732.32
3743,2019-04-14,841,11,3,64.41
3744,2019-04-14,401,25,11,810.7
3745,2019-04-14,731,31,12,669.24
3746,2019-04-14,329,28,20,564.8
3747,2019-04-14,215,37,2,97.94
3748,2019-04-14,565,2,18,817.92
3749,2019-04-14,934,45,13,595.01
3750,2019-04-14,419,59,9,668.52
3751,2019-04-14,905,33,5,411.1
3752,2019-04-14,636,48,14,513.38
3753,2019-04-14,235,30,11,252.56
3754,2019-04-14,904,18,14,764.96
3755,2019-04-14,116,58,18,1314.9
3756,2019-04-14,367,20,20,1741.0
3757,2019-04-14,142,39,14,429.94
3758,2019-04-14,342,13,13,258.7
